,text,number of annotations,hard_label,soft_label,split,disagreement_lev
103,قرات الردود ارتقو ردكم تفكيرهم محدود يطالبون باسقاط الولايه لضعف نفوسهم والشيطان يزين اعمالهم الشيطان اعوذ بالله يعزز اول ضعف الوازع الديني وعدم التفكير بالعاقبه تلميع المطالب الرخيصه عيونهم يتبع,3,1,"{'0': 0.33, '1': 0.67}",dev,1
104,راجعنا حوادث الثأر نجد معظمها تزكي نيرانها النساء فهي ترصع وليدها الثأر وتلقنه اسم القاتل قبل تلقينه اسمه كان معنا زميل بالكلية اتحاد الطلبه فنان كلية العلوم كان رساما ونحاتا بارعا كان مطلوب يأخذ بالثأر مستسلم طيب ليه تجد الدراسة تخرج مصمم,3,1,"{'0': 0.0, '1': 1.0}",dev,0
105,والله النساء لسانها طويل يوقف وجهها الا الله فقط متسلطات بعضهم,3,1,"{'0': 0.33, '1': 0.67}",dev,1
106,والله انت ناقص عقل افهم المعنى المراد الحديث وتعال تكلم نفسي اعرق شدخل ناقصات عقل ودين,3,0,"{'0': 1.0, '1': 0.0}",dev,0
107,انتو بالمناسبة بتساعدو الرذيله تحصل بالتهاون بتاعكم بعدين انتو اصلا ناقصات عقل ودين عشان كدا قلت للقبيلك انتو قطيع نسوي تتبعون سياسة القطيع جانب التفكير والمنطق معطل عندكم عشان كدا الحوار معاكم ماموضوعي هادف حنصل نتيجة وشكرا مشاركتك الجميلة,3,1,"{'0': 0.0, '1': 1.0}",dev,0
108,اسأليه معنى ناقصات عقل ودين,3,0,"{'0': 1.0, '1': 0.0}",dev,0
109,سبحان الله كرم فجعل كتابه سورة باسم وسورة أخرى باسم وسورة أخرى باسم فأي دستور مثل القرآن جعل زواجها تحصينا فراقها طلاقا بإحسان يخدعونك بحرية تجعل جسدك سلعة بمساوة تجعلك تتحملين تطيقين,3,0,"{'0': 0.67, '1': 0.33}",dev,1
110,ومازال يظن الحجاب والدين الإسلامي يقيدان المرأة ويجعلها متخلفة رجعية والسيفيلزي المتحررة المرأة المثالية الناححة,3,0,"{'0': 1.0, '1': 0.0}",dev,0
111,خاطري اشوف اللي اخترع يوم المرأة العالمي احتاجه كلمة راس,3,0,"{'0': 0.67, '1': 0.33}",dev,1
112,وأمثالكم سبب إنحراف اهداف النسويه ظهرت وسبب ظهورها الغرب طبع واجزم يقينا قطعي المرأة القالب الإسلامي والديني ماخذه حقوقها كاملة شرفة وكريمة الخلل العقول الدين,3,0,"{'0': 1.0, '1': 0.0}",dev,0
113,نسويه جماعي,3,0,"{'0': 1.0, '1': 0.0}",dev,0
114,اعزائي الرجال بكيف منو قررتو البنات صايعات البنت الي اختارتها امك,3,0,"{'0': 1.0, '1': 0.0}",dev,0
115,وكيل رقيب فني ولله الحمد تتركين العداو جنب الرد الي يعدم اسلوب الحوار لوصلنا لتعاون النساء يزعلون بسرعه الولد يهاجم بسرعه تركنا مجال للنقاش يكون افضل المهم امراه نسويه,3,0,"{'0': 1.0, '1': 0.0}",dev,0
116,اكدعلماء الدين أنه يحرم نشر صور النساء وأن يدخل إشاعة المنكرات الناس تويتريعج بصور نساء تحت تغريدات سخيفه ساذجه بسذاجه كاتبها بهدف إستجلاب المتابعين بتلك الوسائل المحرمه فلافرق يفعل ذالك وبين الشركات تستخدم صورنساء متبرجات كدعايه لترويج بضاعتهم,3,0,"{'0': 1.0, '1': 0.0}",dev,0
117,الذكوريين اللي يحاولو يشوهو صورة النسويات ويدخلوها بهالموضوع همه اقبح خلق ربي لأنه بعيد النسوية الشي اولا انساني ومافي يخليكم تعارضوه,3,0,"{'0': 1.0, '1': 0.0}",dev,0
118,الظاهرة تقتصر بلدنا فقط ظاهرة تكاد عالمية المتهور قبل تؤذيها افهمها واعلم المرأة الأم والشقيقة والجدة والأخت والحنونة والمربية وهي الجذر ينتج البراعم وهي الأساس يبنى تقدرها فكف أذاك عنها,3,0,"{'0': 1.0, '1': 0.0}",dev,0
119,النفاق تتعامل نساء الأرض أنهم ناقصات عقل ودين وعورات وحبائل الشيطان وحطب جهنم تتعامل معها الجنة تحت أقدامها سعيد ناشيد,3,0,"{'0': 1.0, '1': 0.0}",dev,0
120,اللي يطالبون بأسقاط الولايه سعوديات حسابات خارجيه,3,0,"{'0': 0.67, '1': 0.33}",dev,1
121,زوجته نسويه اكيد بتكون المسيطره,3,1,"{'0': 0.33, '1': 0.67}",dev,1
122,تجحفلوا النسويات,3,0,"{'0': 0.67, '1': 0.33}",dev,1
123,كنا نرى الاعجاب بالغرب خاص بالساذجين الرجال اتوقع النساء وقعن بالفخ نفسه للاسف امه عظيمه مصادرها التعليم والتعاليم والقيم الهية تفتخر بتقليد الغرب ويعتبرون نوع التمدن والتقدم انحطاط بالاخلاق وتبعيه والامعه زمن امعه,3,1,"{'0': 0.0, '1': 1.0}",dev,0
124,انا وجة نظري الزواج المختصر ماهو معلن لناس ليه يكون مختصر زواج شرعي لازم يكون فرح حقوق المرأه ليه الشباب يشترون سيارات سعرها غالي لشريكة حياته يفرمل,3,0,"{'0': 1.0, '1': 0.0}",dev,0
125,تقوم الصبح بالاستعداد للذهاب لعملها الي بدون النسويه ماقدرت وتشغل سياراتها الي بدون النسويه ماقدرت وتطلع لوحدها الي بدون النسويه ماقدرت وتطلع بدون نقاب حجاب الي بدون النسويه ماقدرت وتفتح جوالها وتصور سناب شات عام الي بدون النسويه ماقدرت عشان تسب النسويات والحراك باقبح الألفاظ,3,0,"{'0': 1.0, '1': 0.0}",dev,0
126,غزو العرب والمسلمين اغلب الدول مقيدتهن ومحاصرتهن ومربيتهن عندنا مفلوتات ومدعومات ويعتبرن الي عندنا الاكثر قوه وشراسه بسبب الدعم وترك المجال يعبثن بالمجتمع,3,1,"{'0': 0.33, '1': 0.67}",dev,1
127,تابع عمر ذيبان يوم يتكلم نسويات والله يافضحهم طبعا النسويات اللي الغرب واللي عندنا نسخ ولصق يعارض الدين يوافق اهم يسونه,3,1,"{'0': 0.33, '1': 0.67}",dev,1
128,انا نسويه اطالبه بأي حمد لله ناقصني,3,0,"{'0': 1.0, '1': 0.0}",dev,0
129,هذولا علمانيات فاجرات بدون دين ممولات جهات خارجيه ماعليك منهم والله متم نوره كره الكافرون,3,1,"{'0': 0.0, '1': 1.0}",dev,0
130,نعمة غفل عنها الكثير النساء يرزقك الله زوجا صالحا يأخذ بيدك خير ومعروف يرزقك الله زوجا يقضي حوائجك يغنيك السائق وقيادة السيارة _هذه النعمة يستشعرها الا فقدها,3,0,"{'0': 1.0, '1': 0.0}",dev,0
131,عام ١٩٨٩ صدرت مقالة troil moi-إحدى الناقدات الأدبيات النسويات-عن الفرق ثلاثة مفاهيم feminist female feminine النسوية الأنثى والأنوثة تعد النسوية مفهوم سياسي الأنثى مفهوم بيولوجي بينما الأنوثة مفهوم حضاري حدد بخواص ثقافية ...,3,0,"{'0': 1.0, '1': 0.0}",dev,0
132,ناقصات عقل دين ربنا يولع فيكم امين,3,1,"{'0': 0.0, '1': 1.0}",dev,0
133,اللي يعتذر بدون غلط يستاهل يجيه اشوف يتشكى ويقول الاناث متسلطات,3,0,"{'0': 1.0, '1': 0.0}",dev,0
134,تقبريني النساء زمن الرسول الكريم يلي كان عمرها سنه بتفهم حجم جسمهت يلي عمرها هلأ سنه كلو مذكور انتي دوري منيح بتلاقي جوابك,3,0,"{'0': 0.67, '1': 0.33}",dev,1
135,رخيصات يعززون لبعض,3,1,"{'0': 0.0, '1': 1.0}",dev,0
136,علينا المحل علينا الأجنبية جالسة تحرض الفجور وتشوه سمعة بلدنا وتقول للبنات اخلعوا احد يحاسبنا وتعرف فاسقات ينتظرون فرصة الله لايزع بالسلطان مالايزع بالقرآن,3,1,"{'0': 0.33, '1': 0.67}",dev,1
137,الرياضات القتالية حيلة نساء لمواجهة العنف المرأة,3,0,"{'0': 1.0, '1': 0.0}",dev,0
138,احب النوع الفسويات لانها تجيب لحالها المسبه تنسحب,3,1,"{'0': 0.33, '1': 0.67}",dev,1
139,اول شوف اخواتك وبعدين تكلم مكان صايعات ... عندكم زياده شتيش اكثر الكلام ميعجبني,3,1,"{'0': 0.33, '1': 0.67}",dev,1
140,ليييش ليش يحطون شيء بالنسويه خير مالقوا سبب قالوا نسويه الله يأخذ الأشكال تركوا قضضايا النساء وقضايا الشرف وركزوا وأصل نسويه هبال زاايد,3,0,"{'0': 1.0, '1': 0.0}",dev,0
141,ليه ممكن يكون بعن فها ليه غبية هاي أفكارها مثل نساء بحبوا يلعبوا هاد الدور منهم بكل بساطة بكرة اذا انفصلوا بتصير نسوية بتدعم المرأة حقوقها المساواة حالي بتحاول تنال إعجابه واضح انها مطولة بالموضوع,3,1,"{'0': 0.33, '1': 0.67}",dev,1
1,اللسان السليط الص راخ الجراءة العنهجية والهمجية وكل انس الأنوثة كالافتخار بشعر الابط وكل شعر زائد تصرفات النسويات أمر ثانوي اعتراف ضاد للبيولوجية فلكون النسوية فهوم سياسي تفرع الموجة الثانية موجاتها النقد الأدبي النسوي ...,3,1,"{'0': 0.0, '1': 1.0}",test,0
2,قناة الطهر أفضل قناة لمن أراد يحافظ أولاده تخدش براءتهم موسيقى تجلب الشياطين نساء سافرات مخالفات عقدية,3,0,"{'0': 0.67, '1': 0.33}",test,1
3,عنف يقال سيبويه أحرقت زوجته كتبه لأنه كان يشتغل عنها بتأليف كتابه فلما علم بذلك غشي فاق وطل قها يحتاج فقرة بالعقد تمنع العنف تمارسه المرأة الكتب,3,0,"{'0': 0.67, '1': 0.33}",test,1
4,ليش لازم شيء نسويه عشان شخص لازم ترى عادي اقوم اتكشخ وادلع نفسي عشان نفسي يالطييف يالغباء,3,0,"{'0': 1.0, '1': 0.0}",test,0
5,اساس قارنتوا طاعه الزوج بطاعة الرب عجزت افهم اين تجدون القدسيه لانفسكم الله عزوجل بعظيم كتابه ذكر مثل عليهن يعني سواسيه والقوامه الي ازعجتونا شرطها النفقه واغلب النساء تشارك بالنفقه اذا عليها خلاص الجيل واعي انتهى زمن الكذب يتبع,3,0,"{'0': 1.0, '1': 0.0}",test,0
6,انا مالي ومال شخصك مدام محجبة حجاب شرعي يبقي ربنا يثبتك انا بتكلم علي الاغلبية اللي بيهاجمو المتحرش وهما ناقصات دين,3,1,"{'0': 0.0, '1': 1.0}",test,0
7,والله اطول عمر النساء واقصر عمر الرجل محد ياخذ افلوس الرجل للي مره محد ياخذ عافية الرجل للي المره,3,1,"{'0': 0.33, '1': 0.67}",test,1
8,انا بتكلم اكثر لاني تعبت والشي اللي يقهر اكثر الملاعين اللي يكذبوا مثل القصص وهذولا نسويات وهذولا وهذولا حسبي الله عليكم اذا انتوا عايشين بيئة نظيفة احمدوا ربكم غيركم عايش نار جحيم اقول حسبي الله اللي كان السبب النهاية الموجعة لذي البنت,3,0,"{'0': 1.0, '1': 0.0}",test,0
9,هالعمر اللي راح واحنا نتعب نشوف ومانعيش نشوف لحظات السعادة بدون نعيش ونشوف ناس تعيش الحياه واحنا نتفرج عليها امل اننا نعيشها واذا عشنا سمونا صايعات مفلوتات احنا متربيات,3,0,"{'0': 1.0, '1': 0.0}",test,0
10,اجلد كلاب الفسويات مولانا فديتك,3,1,"{'0': 0.0, '1': 1.0}",test,0
11,بقي ناقصات دين عشان حديث بيقول النساء تكثرن اللعن تكفرن العشيرة تبقي جاهل متفتيش,3,0,"{'0': 0.67, '1': 0.33}",test,1
12,بانتظار بوست عالفيسبوك لوبي النسوية الأردن السكرينشوت,3,0,"{'0': 1.0, '1': 0.0}",test,0
13,ناقصات عقل ودين انتي وخويتك,3,1,"{'0': 0.0, '1': 1.0}",test,0
14,يحكي العنف المرأة تستمتعي كثييير,3,0,"{'0': 1.0, '1': 0.0}",test,0
15,صدقت سيختلفون بلداننا ترجمة rebel أقرب ترجمة متمردات ثائرات وهذا يرعب الذكوريين والمتأسلمين,3,0,"{'0': 1.0, '1': 0.0}",test,0
16,شوف انا النسويات جملة وتفصيلا تغريدتك عنصرية مقيتة ضدنا نعاني اظطهاد حقوقنا زمن وبالذات اللي الارياف انظر للموضوع زاوية اخرى لاتجعله ندية بيننا وبينكم لان جنس الذكور آذى النساء الكفاية فلاقانون مجتمع اعراف,3,1,"{'0': 0.33, '1': 0.67}",test,1
17,يتزوج انت مستعد ياخذ منك شخص نفس يجرب نفسه مستعد مستعد لحب النساء اتق الله بنات الناس يتعالج قبل يدعي ربه,3,0,"{'0': 1.0, '1': 0.0}",test,0
18,القاسم المشترك بينكوا انكم اربع فاجرات وبنصحك تعملوا خيام قدام البيت الأبيض وتجاهدوا ترامب ايتها العنزة اليمنيه الرائحه الكريهه,3,1,"{'0': 0.0, '1': 1.0}",test,0
19,الدجاجات نسويات,3,1,"{'0': 0.33, '1': 0.67}",test,1
20,للاسف اصبح تافه ومفسد لإخلاق شبابنا وبناتنا واطفالنا يسمون اعلامي اعلاميه الإعلاميات عندنا وفي دول الخليج اللي كانت أصلا طقاقة طباخه الاسر المنتجه سافرات ومنحلات أخلاقيا الشاذات تصرفاتهن المدسوسات مجتمعنا اصول حاقده علينا,3,1,"{'0': 0.33, '1': 0.67}",test,1
21,اخاف الحمار ينتقم للدجاجه انتبهو نسويات,3,0,"{'0': 1.0, '1': 0.0}",test,0
22,حنينات النسويات فاجرات الذكوريين ههه قاتل الله التدثر أقبحه نحاول المرة الجاية ندلع الطرفين,3,1,"{'0': 0.0, '1': 1.0}",test,0
23,أقول تبن النسوية البلهاء لاتريد للمجتمع خيرا,3,1,"{'0': 0.0, '1': 1.0}",test,0
24,قالوا ... قاسية قلت ... زمن الوحوش قالوا ... غامضة قلت ... تنفع سياسات الكتاب المفتوح قالوا ... مغرورة قلت ... ثقتي بنفسي تكفيني قالوا ... نوعك النساء قلت ... الجواب حرف الحروف اقرأني جيدا ... تعرف معنى كلمة انثى,3,0,"{'0': 1.0, '1': 0.0}",test,0
25,فاجرات متفجرات,3,0,"{'0': 1.0, '1': 0.0}",test,0
26,اقترح التخلي تبني مصطلح الذكوريين لانه يعمل عكس الرسالة تبونها توصل بدون مصطلحات اتخذ نكايه لمصطلح النسوية اخترعوه لرمى شخص يختلف معهم بالرأي كانت امراه,3,0,"{'0': 0.67, '1': 0.33}",test,1
27,النسويه اللي بعقلك انت,3,0,"{'0': 1.0, '1': 0.0}",test,0
28,قليلات الحياء تنشر صوره وتكتب حاظره القبيلة يشوفون قلة أدبها والله مانلوم إللي نسمعه عنف فتيات صايعات يخافون قبيلة يخافون الله وتبون جيل صاحي ومربيته مثل هالعينات,3,1,"{'0': 0.33, '1': 0.67}",test,1
29,نسويات وحبو نفسكم وكلامهم راحه,3,0,"{'0': 1.0, '1': 0.0}",test,0
30,وقوله تعالى وللرجال عليهن درجة تفضيل الرجال النساء طبعا التفضيل الدنيا وفي الآخرة كلن يأخذ يستحقه ففي الدنيا الفقير والغني رفض الفقير أعطاه الله وسخط سيذوق عذاب سخطه وكذلك جنس النساء عملتي الرجل مفضل عليكي تسخطي إرضي مثلما يرضى الفقير,3,1,"{'0': 0.33, '1': 0.67}",test,1
31,ههه آخر زمن ... قساوة النساء ومكرهن,3,1,"{'0': 0.0, '1': 1.0}",test,0
32,فعلا النساء ناقصات عقل دين اجل طبيعي الناحية بيكون قلبهم مرض راح يؤذو الرجال لان نقص العقل مرض الرجل يحتاج الحفاظ الناحية المراءة لانه الكامل عقليا دينيا لازم يحافظ كماله يتستر يجلس بيته مثل الجوهرة there gap relate things together,3,1,"{'0': 0.33, '1': 0.67}",test,1
33,محترمة جدا سهيلة معلم وماشاركتش أغنية تعاهدت الجزاير تاع العهدة الرابعة وحدة تستخدم شهرتها للدعاية لرئيس مقعد بمقابل مادي ووحدة تستغل منصتها للتنديد بالتحرش ومختلف أشكال العنف المرأة الأولى النموذج المثالي والثانية ماشي محترمة راك شايف,3,0,"{'0': 0.67, '1': 0.33}",test,1
34,نعمة صديقاتك نسويات وأختك وأمك وحتى بيئتك الدراسية تمنعك أبسط شيء تسوينه عشان تدعمين النساء نعمة عظيمة أستشعرها الا دخلت التويتر,3,0,"{'0': 1.0, '1': 0.0}",test,0
35,انا قولت اتكلم سيكا الحوار علشان بقا اوووفر اووي وخلي بالك البنات بردو بيقعدوا يتكلموا بعضيهم بردو وكلام يضايق يعني انت لوحدك فهو ربنا قالك انهم ناقصات عقل ودين ... فأنت بقا اتعظ وفكك منهم ... خلاص,3,1,"{'0': 0.0, '1': 1.0}",test,0
36,مصير المرأة المتحررة الليبرالية يصفه المقطع,3,0,"{'0': 0.67, '1': 0.33}",test,1
37,نسيتي النساء ناقصات عقل ودين موعارف معناتها ليش انقالت مالت عليهم,3,0,"{'0': 1.0, '1': 0.0}",test,0
38,تضارب مقبول المنطقة الجنوب ولهجة الممثلين نجد والغربية كلة كوم والممثلات سافرات حياء تشوية لفتات الجنوب وسخرية مسلسل هزلي وإنحطاط وحل المسلسلات الخليجية,3,0,"{'0': 0.67, '1': 0.33}",test,1
39,مراح احط عقلي عقل بزر لأنها قبل فترة جالسة تعلن لبنتها بالشالية بلبس البحر البكيني أني ضدلبسها امها ترسل أفكارها طريق بنتها نفس سالفتها يقوم تقول الي يسوقون السيارة فاسدات طفل ملقن ومدرس,3,0,"{'0': 0.67, '1': 0.33}",test,1
40,حنا قلنا اذا جبنا اسيا ورحنا كاس العالم خلاص بنقفل النادي لان مافيه نادي كفو يقدر يسوي اللي نسويه,3,0,"{'0': 1.0, '1': 0.0}",test,0
41,ليتها تحارب احله الله وترضى بالخنى زوجها احل الله الزواج باكثر واحده لايكون عوانس ارامل زنا,3,0,"{'0': 0.67, '1': 0.33}",test,1
42,واتمنى انك تخلصين متابعة النسويات لانه والله عيب ذولا يدعمن تيارات فكرية منحرفة وبعدين شفيكم الرجل ترا والله انسان طيب ليش تحاربونه مكان وتبون إسقاطه والله عيب معد بنت رجل الحين كلكم قلبتو نسويات وشواذ,3,1,"{'0': 0.33, '1': 0.67}",test,1
43,قسم عظيم انتن متسلطات,3,0,"{'0': 0.67, '1': 0.33}",test,1
44,اجل تربية شوارع مثلك انتي حرمه وعوره وجالسه تناقشين رجال اقول تربيتك الحلوه ماقول الله لايبلانا حريم هالوقت متعودات الشارع كلام فاضي وقلة ادب وتربية,3,1,"{'0': 0.0, '1': 1.0}",test,0
45,العراقيات خصوصا والعربيات عموما فعلا ناقصات عقل مستوى غباء وجهل وعنصرية منقطعة النظير ليقل بعضكم السبب المجتمع النتيجة واحدة ولن تتغير المبررات التفسيرات,3,1,"{'0': 0.0, '1': 1.0}",test,0
46,ليش زعلانين انزين ايات صريحه القران العالم يركز فيهن ماقال جيل هالايام ضايع وبنات اليومين صايعات قال تحذرن,3,0,"{'0': 0.67, '1': 0.33}",test,1
47,النسويات قسم واحد يناضل اجل حقوقها وانهاء الاقطاعيه الي يمارسها الذكر شرخ التاريخ,3,0,"{'0': 1.0, '1': 0.0}",test,0
48,الي خايف بناته يعنسون اذا سمحوا بالزواج اجنبيه بقولها اذا سمعتك طيبه الرجال وتربيتك صالحه وتسهل الشباب الزواج بيجونك الخطاب تخاف الشايب الي ماخذ بناته تجاره ومخليهن كيفهن صايعات ضايعات واذا احد خطب بنته كلفه فوق طاقته الي حسوفه,3,0,"{'0': 0.67, '1': 0.33}",test,1
49,مرريضين اللي بالهشتاق نسويات وكلهم يقذفون وهالشي يشوفونه حلال البهم,3,0,"{'0': 0.67, '1': 0.33}",test,1
50,بنات هالايام وقحات ووسخات الا ندر تلاقي بنت عدلة صاار,3,1,"{'0': 0.0, '1': 1.0}",test,0
51,ماشفت هجوم نعارض وننتقد ونقول انه انتهى زمن تعممون النساء ايش رغباتهم واهدافهم مثل ماهي تعمم وتقول وظيفتي الاولى التكاثر,3,0,"{'0': 0.67, '1': 0.33}",test,1
52,محمد نصيحه تناقش امرأه أبدا فما بالك تناقش فسويه المرأة الصالحه تنصاع لأمر الله بدليل واحد فقط والفسويه تنصاع لأمر هواها الشيطان جبت الف دليل فاسدات يردن إفساد أبناء المجتمع بمساعدة الخرفان,3,1,"{'0': 0.0, '1': 1.0}",test,0
53,انا مؤيد للفكر النسوي اختلف معه يجيب نعترف اكثر شوه فكرة النسويه السعوديه النسويات واكثر تيار خرج متطرفين الفتره التيار النسوي وللأسف أيضا اكثر يدافع الفكره السوشل ميديا جهله السياسه والواقع الاجتماعي ويغلب عليهم التسرع,3,1,"{'0': 0.33, '1': 0.67}",test,1
54,والله ياخت عاليه عزتي للجيل كله بنات وعيال واما البنات اصبحن كاشفات متبرجات مائلات مميلات شاذات يحاربن الله ورسوله الا رحم ربي الذكور فيهم هالنوعيه بكثره النساء,3,1,"{'0': 0.0, '1': 1.0}",test,0
55,الكمال لله وحده اما انتن ناقصات عقل ومنطق وكل حواراتكم ونقاشاتكم ودوران ومراوغه وتلاعب بالوقائع قذره انت وياها بدون تربية اخلاق دين مبدأ قيم بجيحه نعال,3,1,"{'0': 0.0, '1': 1.0}",test,0
56,شفني عقلك معك وين يوم تكلمت ابوك الي جاب طفل وجلس يربيه لين صار مثل الجحش بالأخير بيطلع يكرهه صار ابوها الا تصرفاتها يعني الأب الحين بنات صايعات يعجز السيطرة عليهم الأب ماله علاقه ومع تقول معنفه كلنا انضربنا لين قلنا لمصلحتنا,3,0,"{'0': 0.67, '1': 0.33}",test,1
57,ناقصات عقل دين كلمه يحفظها الرجل الشرقي ظهر قلب يعرف معناها,3,0,"{'0': 1.0, '1': 0.0}",test,0
58,فكنا احنا الاخوات بمثابة اولاد نلعب كوره اذا دخل اخوي مضاربة دخلنا معاه واذا قنص قنصنا معاه شيء يسوي كرجل كنا احنا نسويه وعمرنا نبين وجعنا نبكي نتألم لحد ماصدقنا اننا بجد رجال,3,0,"{'0': 1.0, '1': 0.0}",test,0
59,بنات فصلي متسلطات بشكل وحدة تبي تكون القائدة,3,0,"{'0': 1.0, '1': 0.0}",test,0
60,بفترة الفترات بالولايات المتحدة كان تدخين المرأة أمر معتاد النظرة للمدخنات صارت أنهم متحررات وماشين الجو حال أشوف ربط التدخين بالأنوثة أمر غريب جدا,3,0,"{'0': 1.0, '1': 0.0}",test,0
61,السبمب مثل ورق التواليت تمسح الفسويات اقذر الاماكن ترمي النفاية لان واقعة وقدرة وهذا مايستحقة لانة نفسة,3,1,"{'0': 0.0, '1': 1.0}",test,0
62,قصدها النسوية الي تقمع حقوق الرجل لان كثير بنات مشوهين معناها,3,0,"{'0': 1.0, '1': 0.0}",test,0
63,الغريب بأه مشايخه ماجرؤش التخين فيهم قبل كده تحريم ثقب الأنف قالوا مكروه واللي أحلش فيهم قال حرج طالما للزينة تيجي تقول فاجرات,3,0,"{'0': 1.0, '1': 0.0}",test,0
64,انتي بديتي وقلتي عني تربية شوارع وانا قلت عنك انتي تربية شوارع وملاهي ونجاسه وانطمي وكلي,3,1,"{'0': 0.33, '1': 0.67}",test,1
65,اغلب النسويات اللي بتويت مشهوين النسويه بشكل كبير مخلينها مطالبات بالحريه الجىسيه الشذوذ اساس مالها دخل بالنسويه شيء مختلف تمام صغار الغير اللي نظرتهم للمواضيع سطحيه يشوفون نسويات تويتر المتخلفات اللي يمثلون النسويه شيء خاطئ بالطبع,3,0,"{'0': 0.67, '1': 0.33}",test,1
66,مناقشه عجبتنى وعرفتنى فعلا النساء ناقصات عقل بسبب كميه التعصب اللى عندهم اكتر الولاد,3,1,"{'0': 0.0, '1': 1.0}",test,0
67,مطالبة الزوجة فوق طاقتها وتحميلها فوق استطاعتها صورة صور وقد قال الله تعالى ولهن مثل عليهن بالمعروف بلا عنف,3,0,"{'0': 1.0, '1': 0.0}",test,0
68,ناقصات عقل ودين,3,1,"{'0': 0.0, '1': 1.0}",test,0
69,المجلخه الثانية الي كانت تقول كلبتك وعبدتك فيني الي تبغى يام لحدة ياكلبة الأتنشن اعبدي ربك وأنشغلي بحياتك تتمنين حياة لأن حياتي أشرف وأطهر منكم ياقواصر ياعديمات الشرف يالقيطات بنات شوارع صحيح وحده فيكم أرخص الثانية وتستشرفون بحساباتكم عاد اشوفكم بحسابي,3,1,"{'0': 0.0, '1': 1.0}",test,0
70,زال زمن استغلال مفهوم الحياء والحشمة المتحيز الغريب لإجبار النساء قمع حرياتهم وعدم التوسع مجالاتهم لعيون نظرة الذكر انت وياه عشان نعيش بشروطكم لراحتكم تخسون,3,0,"{'0': 1.0, '1': 0.0}",test,0
71,عراب الحملة الشرسة الخنزير ساركوزي الرئيس السابق مجموعات المرتزقة يمولها ستقوم بمايلي حرق محلات المسلمين وسياراتهم والاعتداء النساء المحجبات وكذلك أماكن الصلاة والجمعيات الخيرية الإسلامية هدف مؤكد وهذا تحذير نذير بأن خذوا احتياطاتكم ودفعوا أنفسكم,3,0,"{'0': 0.67, '1': 0.33}",test,1
72,لاكن ماشفنا المنقبه تصرف غريب ومشين بالعكس دائما نجدهن حياء ومهذبات بالحديث لاكن التصرفات المشينه وقلة الحياء تجدها دائما تصدر متبرجات وكاشفات,3,1,"{'0': 0.0, '1': 1.0}",test,0
73,يارجل نساء تختبر قوتها وخبثها زوجها احترامي لاخواتي الصالحات الزمن نساء متسلطات متبرجات كاسيات عاريات مسترجلات سليطات اللسان قبيحات الافعال حاقدات فعلا تستحق الدلال والعطف والحنان اذا كانت تخاف الله تصلي وتحفظ لسانها السب والشتم,3,1,"{'0': 0.0, '1': 1.0}",test,0
74,ليه اقول انا نسوية اقول انا مسلمة يكفلي حقي الدفاع المرأة محتاجش مسميات أخرى,3,0,"{'0': 1.0, '1': 0.0}",test,0
75,فاجرات عاهرات,3,1,"{'0': 0.0, '1': 1.0}",test,0
76,تخيلوا الدنيا بدون بنات اسواق هادئه شوارع فاضية شيطان ماعنده شغل شركة الاتصالات خسرانه خدمة رسايل مافي عيد مافي الشباب فورا عالجنه بدون حساب جماعة اتغشمر لاحد ياخذها الامور بجديه,3,1,"{'0': 0.33, '1': 0.67}",test,1
77,ابسط حقوق المراه ان اكون وحيده في قلب الرجل,3,0,"{'0': 1.0, '1': 0.0}",test,0
78,اقصد نسوي عداله اجتماعيه لان الزلم اقل النساء نحاول نرتب وضع جديد واحد ياخذ اثنين ويسوي جدول يوم ويوم والجمعه عطله,3,1,"{'0': 0.33, '1': 0.67}",test,1
79,وفيه مديرات يمتلكن اسلوب الترغيب وقحات متشائمات يتعاملن باسلوب قذر وتصرفات شيطانية يعتبر اسوء انوع المدراء,3,1,"{'0': 0.33, '1': 0.67}",test,1
80,والله نسوية والله تأدبتي عملتيها وراح ارجع,3,0,"{'0': 0.67, '1': 0.33}",test,1
81,اكيد بداعي السخرية لان كتير اشخاص بمجتمعنا بيستخدمه هيدي العبارة ناقصات عقل دين يقولوا انه المرأة فايدة هني بيطلعوا اكتر بيعرفوا تفسيرها مجتمع جاهل للأسف,3,0,"{'0': 1.0, '1': 0.0}",test,0
82,انا النسويه المساواة هبد مخكي,3,0,"{'0': 0.67, '1': 0.33}",test,1
83,نايم بالعسل الله يحفظك نظام عالمي اسمه flr ويعني النساء يقودون الزواج وكثير ماشين هالنظام ومرتاحين بزواجهم اما بخصوص ضعيف الشخصيه وده يكون زوجته ضعيف مايعني انه الأوادم مذلول وضعيف النقيض تماما ياخذ حقه ويمشي كلمته ويفرض سطوته الا زوجته,3,0,"{'0': 1.0, '1': 0.0}",test,0
84,انت الفكر النسوي نفسه النسويات,3,0,"{'0': 1.0, '1': 0.0}",test,0
85,يبوي ذول الفسويات عيال الكلب حلال عليهم وحرام علينا,3,1,"{'0': 0.0, '1': 1.0}",test,0
86,حماية واحترام بيئة عمل منفصله ١٠٠ الذكور اقول الا الله يبلانا ويرزق محتاجه انجبرت عمل بيئه مختلطه يحوجنا ويهدي القاصرات الي يشوفو الحركات هاذي إثبات وجود بالعكس هاذا يقلل قيمتك جاك مدح الاخرين,3,1,"{'0': 0.33, '1': 0.67}",test,1
