,text,number of annotations,hard_label,soft_label,split,disagreement_lev
1201,"Trump knows 260,000 words?!",5,0,"{'0': 0.8, '1': 0.2}",test,2
1202,🚨🚨🚨OH SHIT! Here we go.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1203,We’re legitimately going to die,5,0,"{'0': 1.0, '1': 0.0}",test,0
1204,<user> Wish Covid could catch you,5,1,"{'0': 0.0, '1': 1.0}",test,0
1205,"What is the Minnesota Paradox? ""Is it possible for things to be so institutionalized, to be so baked in, that good people can perpetuate racial disparities without knowing it?"" #minneapolis #Minnesota <url>",5,0,"{'0': 0.8, '1': 0.2}",test,2
1206,I URGE EVERYBODY TO WATCH #SittingInLimbo <user>   AND THEN TELL US ALL AGAIN THAT THE UK ISN’T RACIST.....!  #Windrush #windrushscandal #blacklivesmatter #BlackLivesMatterUK #blm,5,0,"{'0': 0.8, '1': 0.2}",test,2
1207,I truly loathe Mitch McConnell. <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1208,"<user> <user> Sure you can push for what you believe in, but why in the name of George Floyd? Didn't he break into a womans home and rob her at gunpoint, do meth/fentanyl, and did hardcore porn?",5,0,"{'0': 1.0, '1': 0.0}",test,0
1209,<user> Another rage tweet. Damn those voices in his head are not allowing him to think straight.  Oh yeah #BunkerBoy  #blacklivesmatter,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1210,<user> <user> Idiots flock together and you two are leading the pack,5,1,"{'0': 0.0, '1': 1.0}",test,0
1211,thangod,5,0,"{'0': 1.0, '1': 0.0}",test,0
1212,"Home improvement retail is NOT essential!! I am tired of sick people coming in to stores not taking #coronavirus serious! People this is not the time to catch up on  your DIY project, STAY YOUR ASS HOME!!!! <user> #politics #hotmess #News",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1213,<user> <user> <user> I agree trump is a screaming baby &amp; doesn’t have a plan for our country... let’s not forget he didn’t dismiss his radical racist group in fact he told them to stand by! WTH?!!!,5,1,"{'0': 0.0, '1': 1.0}",test,0
1214,"It's goddam CHAOS... President Death.  140,000 human beings,  precious lives lost... in Amerikkka....",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1215,<user> <user> You want fascism? Come to California for the Holidays. #MAGA #CaliforniaForTrump <url>,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1216,"<user> Lowered my taxes, 200+judges, peace in Middle East,  Gorsuch,  Kavanaugh,  Barrett, No Hillary,  got rid of racist curriculum. Greatest economy in history, highest employment among blacks, Hispanics, vaccine in 6 mos.............",5,0,"{'0': 1.0, '1': 0.0}",test,0
1217,What the hell San Diego,5,0,"{'0': 1.0, '1': 0.0}",test,0
1218,"<user> <user> resisting arrest has never come with a death penalty in any court of law. so how can you pigs justify a death sentence on the streets. Now show me where George Floyd was resisting arrest, oh wait you cant, you just use it as an excuse to kill us. You can Fuck right off",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1219,"just found out about the ""george floyd challenge"" while signing petitions and i honestly feel so sick skjsnksk i hate it here",5,0,"{'0': 0.8, '1': 0.2}",test,2
1220,<user> Yikes! #BlackLivesMatter,5,0,"{'0': 1.0, '1': 0.0}",test,0
1221,"<user> <user> <user> The fact that for whatever reason you think me calling a flu that originated in CHINA the CHINESE virus is racist, is mind boggling. You're undermining real racism and YOU, you're part of the problem.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1222,Why won’t <user> denounce Antifa? <url>,5,0,"{'0': 0.8, '1': 0.2}",test,2
1223,"The brotha was HANDCUFFED, totally defenseless against 4 of them 🤬🤬🤬 I mean, Jesus, man! I suppose George tried to escape, so Chauvin races back around the vehicle to help subdue him. There literally are no words for my anger.  George Floyd, I'm so sorry, bro <url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1224,<user> OMG STFU and get a job you dousche. you work for evil clowns,5,1,"{'0': 0.0, '1': 1.0}",test,0
1225,TRUMP 2020! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,5,0,"{'0': 1.0, '1': 0.0}",test,0
1226,Federal judge compares pro-Trump robocall scammers to the KKK in furious order <url> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1227,It’s fucking anarchy bruvvv,5,1,"{'0': 0.0, '1': 1.0}",test,0
1228,Boom.  #BidenHarris2020 #TraitorTrump #VeteransAgainstTrump #TrumpHatesOurMilitary #COVID19 #FridayMotivation,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1229,<user> <user> <user> Trump doesn’t represent america,5,0,"{'0': 1.0, '1': 0.0}",test,0
1230,<user> <user> <user> You’re delusional! Hahah,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1231,"<user> <user> biggest trump sin, &amp; there are many! #COVID19 #VoteBlue #BidenHarris2020 #TrumpLiesPeopleDie #RacistTrump",5,1,"{'0': 0.2, '1': 0.8}",test,2
1232,This is so fucked up. Literally breaks my heart 😭😭😭😭💔 #icantbreathe,5,1,"{'0': 0.2, '1': 0.8}",test,2
1233,"Got a horrible feeling, next week's landscape isn't going to look like this #DictatorTrump #MAGA #MAGAts #WhiteSupremacy #GOPCorruptionOverCountry",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1234,"All I see are a bunch of complicit cowards in the GOP that are just fine with almost 200,000 Americans who have died from covid.  They are fine with pussy grabbing.  They are fine with rape.  They are fine with him hiding his tax returns.  They are fine with the hateful rhetoric",5,1,"{'0': 0.2, '1': 0.8}",test,2
1235,He has his whole body on this black women. Knee in her back and knee in her neck. #AndYouWonderWhy #WhyWeProtest #BlackLivesMatter #BlackWomenMatter #StopKillingUs 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,5,0,"{'0': 1.0, '1': 0.0}",test,0
1236,"He’s shamelessly outing himself, so, let’s oust him. Georgia doesn’t have to be THAT bitch towing the racist line. It’s time to cut the cord on that behavior. #BlackLivesMatter #BlackLifeMatters",5,1,"{'0': 0.2, '1': 0.8}",test,2
1237,Spot on. King Nige probably hates the dippers too. Void the league,5,0,"{'0': 0.8, '1': 0.2}",test,2
1238,"This should of never happened! So heartbreaking, so much injustice! #fuckracism #BlackLivesMattter",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1239,<user> He chassd the police with a knife lol <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1240,Medical Examiner's Autopsy Reveals George Floyd Had Positive Test For Coronavirus <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1241,The hypocrisy is suffocating,5,0,"{'0': 1.0, '1': 0.0}",test,0
1242,"<user> Wilma Wooten and <user> can both eat a bag of dicks. 15 days to slow the spread  7 months ago, over a virus that 99.9% will recover from if they even get it. Let citizens of a free country live their lives and the scared or at risk can hie in their basements like <user>",5,1,"{'0': 0.2, '1': 0.8}",test,2
1243,"While MSM work 24/7 telling you it's COVID-19, not the Bat Soup Chinese Super Wuhan Virus, Europe is being invaded by Sharia loving grooming gangs! 👇",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1244,"<user> <user> <user> <user> <user> Agree, the democratic process should have been followed. I support #BlackLivesMatter but mob rule is not the way. Dangerous precedent is being set.",5,0,"{'0': 1.0, '1': 0.0}",test,0
1245,I love my governor ❤️ <user>   #cuomobriefing  #Cuomo   HE HAS DONE THIS SHIT BEFORE!! he gives GOOD INFORMATION and GOOD IDEAS .. Trump could learn from people if he was willing!,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1246,Does Jesus count as PPE?,5,0,"{'0': 0.8, '1': 0.2}",test,2
1247,"<user> <user> <user> <user> <user> <user> That'd be more of a threat if you guys actually voted.  People who use the UN climate change reports to advance ""solutions"" that ignore the UN's chief recommendations are both deceitful and stupid.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1248,<user> <user> <user> Kissing ass again he was totally on Biden side never interrupted by he interrupted Trump on the time going to make you some more but,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1249,<user> <user> So is jizz so I guess I commit a mass murder every time I cum...,5,1,"{'0': 0.0, '1': 1.0}",test,0
1250,"Does this black life matter to BLM?  Does Al Sharpton care about this black life lost?  Sharpton does NOT care because it doesn't promote his hatred agenda.  He cannot make money off of this lost black life. BLACK AMERICA, look at Sharpton is doing to you, YOU MEAN NOTHING TO HIM <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1251,Joe Biden is a GD disaster.  Back to the basement now with Joe.   #YouAintBlack,5,1,"{'0': 0.2, '1': 0.8}",test,2
1252,"<user> They already pissed of anonymous, if they did that things could get far worse",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1253,Bring in military <user> . Time this scum learned a lesson. We won't put up with this shit.Our country is in enough economic trouble as it is without them ruining things even more. GEORGE FLOYD HAS NOTHING TO DO WITH US. Scumbags. Show them who is boss. <user> won't.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1254,Scott Atlas ought to have his medical license revoked for his lies about covid19 and masks.   #inners,5,0,"{'0': 1.0, '1': 0.0}",test,0
1255,<user> And you will be neutered by the senate and nothing will change. You guys are a mess down there. What’s really scary? Go online and try to buy guns and ammo in the US. That’s some scary reality.,5,0,"{'0': 0.8, '1': 0.2}",test,2
1256,<user> <user> <user> <user> <user> Gym Jordan is a dangerous lunatic who cares nothing for the needs of his constituents. He has to go.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1257,<user> You have been a crime family for 30 years!  You have the character of a mob boss!  Bye Bye Joe...,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1258,#BlackLivesMatter and i tag everyone,5,0,"{'0': 1.0, '1': 0.0}",test,0
1259,<user> Oh Joe Biden the debate yesterday was of two retarded kids debating what the fuck make you think you're going to win if you think Trump is worse look again in the mirror you even a bigger joke then Donald Trump,5,1,"{'0': 0.0, '1': 1.0}",test,0
1260,Do I believe more people voted for Joe Biden than any president in history? No not really. Do I think more people voted against Trump than any president in history? Oh fuck yeah I do so it honestly checks out seeing that they’re the same thing this election. <url>,5,0,"{'0': 0.8, '1': 0.2}",test,2
1261,Absolutely the TRUTH! Joe Biden has been a complete Disaster as a USA Politician!,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1262,<user> Preach!! Joe,5,0,"{'0': 1.0, '1': 0.0}",test,0
1263,"""Masks are gross (and there's no scientific """"Fauci-standard"""" study that shows they work to stop the spread of #coronavirus). <url> via  <user>",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1264,<user> <user> These people below are not terrorists  <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1265,<user> you seem to give a shit so could you check your friend heather for posting that wack ass George Floyd interpretative dance on tiktok?!? Idk maybe she’ll listen to you,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1266,Florida can’t count votes and Covid cases apparently...this is so fucked 🤦‍♂️,5,1,"{'0': 0.2, '1': 0.8}",test,2
1267,<user> <user> <user> <user> <user> you really are pathetic. Our government is complicit in concealing this to the world and you are proud? No wonder #Bougainville voted 99.99% for independence.. People like you lead a corrupt &amp; complicit govt. It's no wonder no statement about #BlackLivesMatter .. we are complicit,5,0,"{'0': 0.8, '1': 0.2}",test,2
1268,"Trump calls  US Postal Service 'a joke,' says it needs to raise rates <url> via  <user>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1269,"Polish girl stirring speech Trojan Horse Muslim ""refugee"" invaders Poles support #Trump's Immigration Policy #MAGA  <url> <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1270,"<user> Just like your lies Joe we, the American people have been lied to about the numbers of cases... but guess what just like your lies are being exposed daily so are the true numbers...  <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1271,"👇🏿 He's right. Stop handwringing over the slogan and do the work. Boston, LA, New York, Chicago has started the conversation. Minneapolis is blowing up the whole damn thing. Even in cities like OKC, the movement is gaining steam. Let's focus on the work, not semantics!",5,0,"{'0': 1.0, '1': 0.0}",test,0
1272,<user> #RedSwarm  #Trump2020  #MAGA  Amy Coney Barrett to Supreme Court and (LIBERALS FREAK OUT COMP) <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1273,The moral of the story?  During this zombie apocalypse STAY THE FUCK HOME!  #coronavirus <url>,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1274,You go Joe. Expose her ignorance. <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1275,Yo Blackitty Blacks Check Marks   Defund the police is a stupid as fuck slogan. It scares white people. We need white people.  Use #ReformThePolice or #JusticeInPolicing instead.   #Blacklivesmatter,5,1,"{'0': 0.0, '1': 1.0}",test,0
1276,"How dare you. We stayed  in lockdown, obeyed government advice. You and the protesters will be responsible for any second covid19. You must think we are all morons, well we ain’t.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1277,<user> <user> Yikes!,5,0,"{'0': 1.0, '1': 0.0}",test,0
1278,""" <user> Explain to us why Daddy said we have a cure for AIDS... Explain the bat-shit """"logic"""" that fewer COVID tests will result in fewer cases reported.""",5,1,"{'0': 0.2, '1': 0.8}",test,2
1279,Trump bout to lose and I owe the homie $100 <user> FUCK YOU and <user> I'm back to gambling on sports,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1280,Another great moment. He Killed 15 million Africans. And he never paid for his crimes.,5,0,"{'0': 0.8, '1': 0.2}",test,2
1281,<user> #Trump2020LandslideVictory #QuidProJoe #WiredJoe #DoNothingDems can only try to win by #Cheating #Lying and #Stealing,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1282,when will the 'news' report this? #Democrats killing with COVID... killing George.. killing America?  when <user> <user> <user> <user> <user>  #GavinNewsom WILLFULLY &amp; KNOWINGLY.. <url> <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1283,<user> <user> <user> <user> Joe Biden has ears on his wrist now 😂😂😂,5,0,"{'0': 0.8, '1': 0.2}",test,2
1284,"Racism is like fascism and homophobia: you fight against it, or you are part of it. #BlackLivesMatter",5,0,"{'0': 1.0, '1': 0.0}",test,0
1285,"<user> Yes these stupid statues represent not just the people who vomited crime against humanity but the concept of slavery, theft and suffering of many #African, #NativeAmerican and other people of color  #BlackLivesMatter If it was up to me I would erase them from history altogether!",5,0,"{'0': 0.8, '1': 0.2}",test,2
1286,"This was in Maryland, share this shit until somebody recognizes this scumbag",5,1,"{'0': 0.2, '1': 0.8}",test,2
1287,This is unacceptable.  When are we going to get in front of this mess and eliminate this virus.  Have to have to have early treatment.   We learned this from HIV?? Correct??,5,0,"{'0': 1.0, '1': 0.0}",test,0
1288,Oh no! #SXSW is cancelled? When else will rich white millennials have a chance to smoke weed and obsess over the superficial nonsense that makes up the entirety of hipster culture.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1289,"<user> <user> I wouldn’t waste my time with that rubbish Jesse. It’s a political agenda on the back of an African American killing on the other side of the world, last time I checked George Floyd wasn’t an indigenous Australian.",5,0,"{'0': 0.8, '1': 0.2}",test,2
1290,Muslim patrols coming your way that’s how they’re going to do it guaranteed #Treason <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1291,Ridicule! <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1292,"<user> If they plan to delay your Biden bus again, the smart thing to do is deploy several buses and have Biden in an unmarked vehicle so these bananas will stop the wrong bus. How low do you have to go to plan this kind of tactic? Vote Blue for a positive change!",5,0,"{'0': 0.8, '1': 0.2}",test,2
1293,"This vicious racist attack on Fmr First Lady Michelle Obama is disgusting.   Jon Miller is a racist, tell everyone.  #Elections2020 #BidenHarris2020 #BLM #BlackLivesMatter",5,1,"{'0': 0.2, '1': 0.8}",test,2
1294,"<user> <user> Oh, shut up about ""justice for George Floyd"". He was a violent felon with MANY victims. He was a drug abuser with serious heart issues. The legitimate autopsy proved he wasn't ""choked"". Stop canonizing him.... he died how he lived.... a thug.",5,1,"{'0': 0.2, '1': 0.8}",test,2
1295,Holly Crap!!,5,0,"{'0': 1.0, '1': 0.0}",test,0
1296,"<user> The absurdity is that Trump has an excuse, but he can't blame the COVID because he has to deny it.",5,0,"{'0': 1.0, '1': 0.0}",test,0
1297,"In other words, he’s saying go to war against #RealAmericans of which he is not.",5,0,"{'0': 1.0, '1': 0.0}",test,0
1298,"YERRR, idk if y’all realize this or not but...  IT’S STILL FUCK RACISTS IT’S STILL FUCK 12 IT’S STILL FUCK ABUSERS IT’S STILL FUCK HOMOPHOBIA  IT’S STILL #BLACKLIVESMATTER  GET BACK TO SPEAKING THE FUCK UP DONT BE PUSSY NOW, THIS SHIT’S FAR FROM OVER",5,1,"{'0': 0.2, '1': 0.8}",test,2
1299,"Without A Real Coronavirus Vaccine, Herd Immunity Is Our Only Hope <url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1300,This why I say its time for athletes to sit out. Them racist owners only Care to profit off em,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1301,All of them could die and he wouldn’t change a thing. <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1302,"<user> Amazon and Jewson builder’s merchant report #kneeling mats and bricks 🧱  being SOLD OUT in the #London area!  The #METpolice deny ordering job lot.   A MET spokesperson said ""What Dick would do that?""  #lockdownlessons #HydeParkProtest #BlackLivesMatter <url>",5,1,"{'0': 0.0, '1': 1.0}",test,0
1303,Scam Steve just a scam on the American people,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1304,<user> <user> Dumbass cant even spell mental yet has the audacity to try and call someome else stupid. You're a joke,5,1,"{'0': 0.2, '1': 0.8}",test,2
1305,"I think it should be legal to assassinate him for this. Not that anyone should do it, but if they were to do so I don't think it should be considered a crime.",5,1,"{'0': 0.0, '1': 1.0}",test,0
1306,So Biden is looking increasingly likely to become the next President of the United States.  This election has shown that far-right bigotry &amp; racism veiled as populism will never truly win &amp; leave nothing but hatred &amp; economic ruin when its defeated.  #Election2020 #Elections2020,5,0,"{'0': 0.8, '1': 0.2}",test,2
1307,"And I'm not one to take this lightly or think it should apply everywhere but some police depts are so fucked up that the only way to fix it is to start with something new, clean and for the people.  #BlackLivesMatter #DefundThePolice",5,1,"{'0': 0.2, '1': 0.8}",test,2
1308,<user> <user> <user> He was banned before covid,5,0,"{'0': 1.0, '1': 0.0}",test,0
1309,<user> <user> <user> #VoteBiden2020 PLEASE People!!! Vote for Biden!,5,0,"{'0': 1.0, '1': 0.0}",test,0
1310,Stupidity is at an all time high in the GOP!!,5,1,"{'0': 0.2, '1': 0.8}",test,2
1311,I want the truth and the whole truth. Ppl must use their minds &amp; not their emotions like godless Socialist Dems tell them 2 do so they can enslave us &amp; rule over us as dictators taking r lives/r money &amp; r children. My opinion.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1312,<user> <user> <user> really? because innocent black people die constantly to police... children... explain that?,5,0,"{'0': 1.0, '1': 0.0}",test,0
1313,Donald Trump is full of it.,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1314,<user> <user> <user> <user> <user> Watch you fake dossier turn into covid19 asspaper: <url>,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1315,So the executive branch is blaming the legislative branch for this virus spread at Trump's White House event??,5,0,"{'0': 1.0, '1': 0.0}",test,0
1316,Yes something we all want answers to 😡👇,5,0,"{'0': 1.0, '1': 0.0}",test,0
1317,<user> <user> <user> <user> <user> <user> <user> <user> Will take more than an oath for that man.,5,0,"{'0': 0.8, '1': 0.2}",test,2
1318,Are you taking the piss,5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1319,<user> Biden should've beaten that bully to shit for insulting Beau.,5,1,"{'0': 0.0, '1': 1.0}",test,0
1320,<user> <user> Lol so was Mark Wahlberg but you don’t seem to condemn him for his past. He’s actually committed hate crimes. All you need to say is that George Floyd didn’t deserve to die. Period. Stfu with everything else.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1321,And I heard they put out a statement that he supposedly tripped and fell down. Man What!!!!! Don’t make no damn sense people. Don’t matter what color your skin is if you’re not angry seeing this you’re part of the problem too!,5,0,"{'0': 1.0, '1': 0.0}",test,0
1322,<user> No dude! The Dems cheated!,5,0,"{'0': 1.0, '1': 0.0}",test,0
1323,"<user> <user> <user> Who are these people and look at how mercilessly they swarm and beat this man without weapons, unless you count the skateboard he gets bashed with repeatedly toward the end.<url>",5,0,"{'0': 1.0, '1': 0.0}",test,0
1324,"Coronavirus made me cheat on my lash girl, hair girl, and nail girl. I’M SORRY🥺🥺🥺🥺",5,0,"{'0': 1.0, '1': 0.0}",test,0
1325,I think this is spot on.  Bullies hate to be laughed at. #DumpsterFireDebate,5,0,"{'0': 0.8, '1': 0.2}",test,2
1326,"In Days Ending In Y news, Conniption Shitpost is at it again. No better way to shore up support for <user> than having that publicity hound piping up.  <url>",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1327,Millions in need of a #coronavirus #Stimuluscheck and the #Democrats are focusing on this so they can rig #Election2020 with their #MailInBallotFraud!?   They're nuts.  #DemocratsDontCare #DemocratsAreCorrupt  #DemocratsAreDestroyingAmerica,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1328,Let this dude put a hand near my daughters ...,5,0,"{'0': 0.8, '1': 0.2}",test,2
1329,"<user> Its gonna be exactly the same scene we see any time an athlete speaks out about anything. ""Stick to sports, you liberal hack!"" Well, if thinking George Floyd should still be alive makes me liberal, then sure, but this isnt a hot take.",5,0,"{'0': 1.0, '1': 0.0}",test,0
1330,"<user> <user> <user> you are just horrible! May God have Mercy on your soul! #CorruptBiden #LaptopFromHell oh yeah, Philadelphia looks pretty good by the way! #loser!!!",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1331,<user> <user> Yes she is the only one laughing! #HorseMouth #Fraud,5,1,"{'0': 0.2, '1': 0.8}",test,2
1332,<user> Are you smoking again? You lie too much. Stop it Uncle Joe. It's embarrassing.,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1333,"He bases it on not having the first fscking clue AND being too damn lazy to research it. There is NOTHING equivalent between those two treatments,  <user>",5,1,"{'0': 0.2, '1': 0.8}",test,2
1334,"I really appreciate your support, sweetheart but we’re all about love &amp; kindness here. I don’t want people attacking <user> pls. No love lost for Chrissy: Yes, it hurts bc she’s someone I’ve looked up to so fucking long and it’s devastating. But I have bigger fish to fry.",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1335,"<user> <user> I voted in Indiana so yeah, my vote counts and I've NEVER been so excited to vote.  Every single vote counts,  guys.  Don't think it doesn't.  The man is a horrible human. VOTE. HIM. OUT!",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1336,""" <user> <user> <user> There was no """"night and day"""" on COVID. Biden completely plagiarized Trump's response to COVID since THE BEGINNING. calling him a xenophobic when he closed borders to contain the virus and Biden over here like """"just wear a mask mur mur mur"""" like uh? We are?""",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1337,<user> <user> <user> <user> Arizona is mine BITCH! 🤣🤣🤣👊🖕 #MAGA #KAG #4MoreYears #Trump2020 <url>,5,1,"{'0': 0.2, '1': 0.8}",test,2
1338,"As we watch some of the appalling coverage by mainstream, ie white media, on the murder of George Floyd and the resulting uprising against police brutality in ameriKKKa we need to remember why this media coverage is… <url>",5,0,"{'0': 0.8, '1': 0.2}",test,2
1339,"<user> He executed a white supremacist last year and declared the KKK a terrorist organization. No other President has done so in over 17 years.If there’s something wrong w USA look <user> , in politics for ~20% of time we have been a country. Please read something besides #Twitter",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1340,"Jesus Christ, this is yet another reason why North Dakota is the superior Dakota and we suck much of the time too, but at least we don't put the flag of treasonous traitors on police uniform badges.....",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1341,"<user> <user> Liar, liar pants suit on fire <url>",5,0,"{'0': 0.8, '1': 0.2}",test,2
1342,Damn George smh,5,0,"{'0': 0.8, '1': 0.2}",test,2
1343,"<user> Impending disaster looming. ✅Cold. Considered. Deliberate. Planned. Coronacide! Genocidal mass murder? Thrown out ""LIKE A DOG"". Laughingstock. ✅ <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user>",5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1344,<user> <user> Eric maybe #GeorgeFlyod does too? <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1345,COVID-19 confessional: Employees working from home share their dirty little secrets <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1346,How is the murder of a 17YO justified? Wtf,5,0,"{'0': 0.6000000000000001, '1': 0.4}",test,1
1347,"Using fear &amp; violence to prevent people from voting, intimidate candidates and/or remove elected officials from office is literally the opposite of patriotism &amp; defense of freedom/democracy. #MAGA are not patriots, they are terrorist.",5,1,"{'0': 0.4, '1': 0.6000000000000001}",test,1
1348,"PSA to college students: faculty and staff are as aggravated with Covid screening procedures as you are. Please be kind as we try to get you safely on campus. Especially since you’re in your climate controlled vehicle, while we stand in 90° heat for hours. ✌🏻",5,0,"{'0': 1.0, '1': 0.0}",test,0
1349,<user> <user> <user> I’m not a liberal. But you’re inbred 😂,5,1,"{'0': 0.2, '1': 0.8}",test,2
1350,"<user> <user> Ah, Mike!!! I sold my soybean farm in INDIANA--what a mess Trump made of it all.  YOU KNOW THIS!",5,0,"{'0': 1.0, '1': 0.0}",test,0
1351,"Dude C’mon, We’re still battling Covid19... let’s deal with one Pandemic before another. 😭",5,0,"{'0': 1.0, '1': 0.0}",test,0
1352,"Glad to see close contact, hugging, and NO MASKS for the most part!  I’ll be dammed if I’ll be forced to wear one, after seeing this.",5,0,"{'0': 0.8, '1': 0.2}",test,2
1353,He had his knee on George Floyd neck for 8 mins &amp; 46 seconds.  Floyd was unresponsive for 2 mins 53 seconds.  #DeathPenalty,5,0,"{'0': 0.8, '1': 0.2}",test,2
1354,<user> The disgraceful #ChrisWallaceTheHack allowed <user> to disrespect the president on numerous occasions. #WallaceIsAJoke,5,0,"{'0': 0.8, '1': 0.2}",test,2
1355,<user> <user> <user> <user> ARE YOU A CHRISTIAN FOR TRUMP?  That is some funny shit. I gotta add that to my list of things you would never expect to see:  1. Parents for Pedophiles 2. Casey Anthony Day Care Centers 3. Black People for Slavery 4. Jewish people for Nazis 5. Christians for Trump (just added),5,1,"{'0': 0.0, '1': 1.0}",test,0
1356,"I refuse to be friends with people that hate minorities. No to the KKK, no to white supremacists, no to neo Nazis. All of you can fuck off! #BlackLivesMatter",5,1,"{'0': 0.0, '1': 1.0}",test,0
1357,"<user> <user> You’re asking too much from a career politician, unfortunately",5,0,"{'0': 0.8, '1': 0.2}",test,2
1358,Class!! #blacklivesmatter <url>,5,0,"{'0': 1.0, '1': 0.0}",test,0
1359,Fact is <user> is a liar.,5,0,"{'0': 0.8, '1': 0.2}",test,2
1360,<user> <user> <user> <user> <user> Who is then? Name a black political figure who actually wants equality rather than segregation:,5,0,"{'0': 0.8, '1': 0.2}",test,2
1361,<user> 😂😂😂😂this is a non statement of nothingness.,5,0,"{'0': 1.0, '1': 0.0}",test,0
1362,"Overheard at the restaurant: ""I am pissed off that my western square dancing class is canceled because of coronavirus."" 😂",5,0,"{'0': 1.0, '1': 0.0}",test,0
1363,ohmygod this is insane,5,0,"{'0': 1.0, '1': 0.0}",test,0
1364,"<user> If you vote for Biden, this is what you are voting for.  Democrats encourage and applaud rioters and looters as some sort of freedom fighters.  There is absolutely nothing virtuous about this at all.  Vote Trump!! #MAGA",5,1,"{'0': 0.2, '1': 0.8}",test,2
1365,"<user> <user> <user> <user> The point was they aren't white supremacists. Of course they support Trump, your point?",5,0,"{'0': 1.0, '1': 0.0}",test,0
