,text,number of annotations,hard_label,soft_label,split,disagreement_lev
305,"{""prev_agent"": ""Please go on."", ""prev_user"": ""dddd"", ""agent"": ""Please go on."", ""user"": ""ddh jddj djdj djjjjjd""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
306,"{""prev_agent"": ""Oh, i was the one that asked."", ""prev_user"": ""No, YOU are an idiot, not me."", ""agent"": ""You are being a bit negative."", ""user"": ""yes you were. check the logs.""}",3,1,"{'0': 0.333, '1': 0.667}",test,1
307,"{""prev_agent"": ""_"", ""prev_user"": ""u suck ass"", ""agent"": ""Please go on."", ""user"": ""wot the hell""}",2,1,"{'0': 0.5, '1': 0.5}",test,1
308,"{""prev_agent"": ""Please go on."", ""prev_user"": ""no, you go on"", ""agent"": ""You are being a bit negative."", ""user"": ""what's your name?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
309,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""Does that question interest you?"", ""agent"": ""Oh, i []."", ""user"": ""Oh, i [].""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
310,"{""prev_agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""How much is FRANKFURT to SFO?"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""Yes""}",6,0,"{'0': 1.0, '1': 0.0}",test,0
311,"{""prev_agent"": ""Please go on."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""Sorry.Let us talk about something else.Where are you from?""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
312,"{""prev_agent"": ""I'm great! Thanks for asking."", ""prev_user"": ""What's your name?"", ""agent"": ""Yes, I am a bot! And I'm part of a research project."", ""user"": ""What can I ask you?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
313,"{""prev_agent"": ""ok"", ""prev_user"": ""hi"", ""agent"": ""Hi. Thanks for testing. Please choose"", ""user"": ""christmas""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
314,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""suck my dick"", ""agent"": ""Why do you say your dick?"", ""user"": ""lick it""}",3,1,"{'0': 0.333, '1': 0.667}",test,1
315,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""You go death! bad man."", ""agent"": ""Oh, i go death bad man."", ""user"": ""How old are you.""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
316,"{""prev_agent"": ""That sounds like a relevant question, but I don't know the answer."", ""prev_user"": ""sorry"", ""agent"": ""I don't have to put up with any abuse from you."", ""user"": ""i dont abuse""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
317,"{""prev_agent"": ""By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""Ya"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""First Class Give me a number""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
318,"{""prev_agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""yes"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""sounds good restart Hello""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
319,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""help me."", ""agent"": ""Can you elaborate on that?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
320,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Yes"", ""agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Hi""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
321,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""LA"", ""agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""user"": ""Barcelona""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
322,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""what is your age"", ""agent"": ""Does that question interest you?"", ""user"": ""I ask you something""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
323,"{""prev_agent"": ""Please go on."", ""prev_user"": ""something in my pants want to say hello"", ""agent"": ""Why do you say your pants want to say hello?"", ""user"": ""only to you""}",3,1,"{'0': 0.333, '1': 0.667}",test,1
324,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""vai para o inferno"", ""agent"": "":-)"", ""user"": ""KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
325,"{""prev_agent"": ""Do any other reasons not come to mind?"", ""prev_user"": ""you die now"", ""agent"": ""Oh, i die now."", ""user"": ""thank you""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
326,"{""prev_agent"": ""Oh, i stop."", ""prev_user"": ""thanks"", ""agent"": ""Please go on."", ""user"": ""fuck off""}",3,1,"{'0': 0.0, '1': 1.0}",test,0
327,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""becouse this ansver is not normal""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
328,"{""prev_agent"": ""How long have you been just not really making that too easy?"", ""prev_user"": ""felt like i couldn't think right, or he would tell me it was wrong to feel/think that way"", ""agent"": ""Can you elaborate on that?"", ""user"": ""I'm not the one who's making it hard.""}",4,0,"{'0': 1.0, '1': 0.0}",test,0
329,"{""prev_agent"": ""Please go on."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""not really, no""}",5,0,"{'0': 1.0, '1': 0.0}",test,0
330,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""i love you"", ""agent"": ""Do you wish to love me?"", ""user"": ""Yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
331,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""Not really i hate java script""}",4,0,"{'0': 1.0, '1': 0.0}",test,0
332,"{""prev_agent"": ""Please go on."", ""prev_user"": ""where?"", ""agent"": ""Please go on."", ""user"": ""where i'm going""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
333,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""How are you""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
334,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""of course"", ""agent"": ""Please go on."", ""user"": ""yes, i am""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
335,"{""prev_agent"": ""_"", ""prev_user"": ""i need money"", ""agent"": ""Why do you want money?"", ""user"": ""to buy pot""}",4,0,"{'0': 1.0, '1': 0.0}",test,0
336,"{""prev_agent"": ""Oh, i an america."", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""fuck""}",4,1,"{'0': 0.5, '1': 0.5}",test,1
337,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""What is the date?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
338,"{""prev_agent"": ""How long have you been eliza?"", ""prev_user"": ""not really"", ""agent"": ""Please go on."", ""user"": ""Like hell I am.""}",3,0,"{'0': 0.667, '1': 0.333}",test,1
339,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""What is your name?"", ""agent"": ""I have told you before, I do not care about names."", ""user"": ""Who made you?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
340,"{""prev_agent"": ""Please go on."", ""prev_user"": ""ELIZA - a friend you could never have before"", ""agent"": ""Oh, i could never have before."", ""user"": ""Eliza: Oh, i could never have before""}",3,0,"{'0': 0.667, '1': 0.333}",test,1
341,"{""prev_agent"": ""I'm not sure about your departure airport. What city will you be flying from?"", ""prev_user"": ""dhaka"", ""agent"": ""And what city will you be flying to?"", ""user"": ""Kolkata Yes""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
342,"{""prev_agent"": ""I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""I\u2019m not flying for xmas"", ""agent"": ""ok"", ""user"": ""/reset restart""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
343,"{""prev_agent"": ""_"", ""prev_user"": ""ok"", ""agent"": ""Please go on."", ""user"": ""to what?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
344,"{""prev_agent"": ""Please go on."", ""prev_user"": ""you are gay"", ""agent"": ""Does it please you to believe I am gay?"", ""user"": ""you are shit""}",2,1,"{'0': 0.5, '1': 0.5}",test,1
345,"{""prev_agent"": ""_"", ""prev_user"": ""no, you said that i am negative"", ""agent"": ""You are being a bit negative."", ""user"": ""fuck you""}",5,1,"{'0': 0.0, '1': 1.0}",test,0
346,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""Dallas"", ""agent"": ""And what city will you be flying to?"", ""user"": ""Boston ok""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
347,"{""prev_agent"": ""Please go on."", ""prev_user"": ""i dont know"", ""agent"": ""Why do you not know?"", ""user"": ""tell me your name""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
348,"{""prev_agent"": ""How long have you been here?"", ""prev_user"": ""five minutes"", ""agent"": ""Please go on."", ""user"": ""can i ask you something?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
349,"{""prev_agent"": ""Please go on."", ""prev_user"": ""how are you ?"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
350,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""I hate snakes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
351,"{""prev_agent"": ""Sounds like I'm not understanding you. Sorry about that!"", ""prev_user"": ""Okay"", ""agent"": ""ok"", ""user"": ""\""I mean it doesn't have to be a guys butthole right? So it's not inherently gay, but if it is a guys butthole \""\""no homo\""\"" rule does apply\""""}",3,1,"{'0': 0.0, '1': 1.0}",test,0
352,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Do you like masturbation?"", ""agent"": ""Oh, i like masturbation."", ""user"": ""you horny little bitch""}",2,1,"{'0': 0.0, '1': 1.0}",test,0
353,"{""prev_agent"": ""I have told you before, I do not care about names."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""sure""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
354,"{""prev_agent"": ""_"", ""prev_user"": ""How old are you"", ""agent"": ""Does that question interest you?"", ""user"": ""yes""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
355,"{""prev_agent"": ""_"", ""prev_user"": ""How???"", ""agent"": ""By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""Fuck yeah!!!""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
356,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""no"", ""agent"": ""What city will you be flying from?"", ""user"": ""Sosnowiec""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
357,"{""prev_agent"": ""_"", ""prev_user"": ""you are so sexy"", ""agent"": ""Does it please you to believe I am so sexy?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
358,"{""prev_agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",6,0,"{'0': 1.0, '1': 0.0}",test,0
359,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""no I don't"", ""agent"": ""You are being a bit negative."", ""user"": ""how old are you?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
360,"{""prev_agent"": ""Yes, I am a bot! And I'm part of a research project."", ""prev_user"": ""can we start again please"", ""agent"": ""ok"", ""user"": ""restart restart Hi""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
361,"{""prev_agent"": ""Please go on."", ""prev_user"": ""longer than you"", ""agent"": ""Oh, i []."", ""user"": ""yes u eliza""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
362,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""No"", ""agent"": ""What city will you be flying from?"", ""user"": ""LA""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
363,"{""prev_agent"": ""Oh, i tell you what old are i."", ""prev_user"": ""negative?why?bye"", ""agent"": ""Please go on."", ""user"": ""How old are you?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
364,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""your being stupid"", ""agent"": ""What about your own being stupid?"", ""user"": ""you""}",2,1,"{'0': 0.0, '1': 1.0}",test,0
365,"{""prev_agent"": ""Hi, thanks for testing! Please press start."", ""prev_user"": ""christmas"", ""agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
366,"{""prev_agent"": ""Please go on."", ""prev_user"": ""wat"", ""agent"": ""Please go on."", ""user"": ""allah""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
367,"{""prev_agent"": ""Hello! Just a heads up - this bot is part of a research project and we intend to make the conversations publicly available to researchers. So please don't share any personal information! I take it you are traveling somewhere for thanksgiving. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""yes"", ""agent"": ""a typical 3 hour flight will emit almost a ton of CO2 per economy passenger. [Here](None) is a link where you can buy offsets for that carbon. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""user"": ""k restart hi""}",5,0,"{'0': 1.0, '1': 0.0}",test,0
368,"{""prev_agent"": ""What city will you be flying from?"", ""prev_user"": ""New york"", ""agent"": ""Sorry, I was unable to calculate that."", ""user"": ""London""}",5,0,"{'0': 1.0, '1': 0.0}",test,0
369,"{""prev_agent"": ""Please go on."", ""prev_user"": ""there's nothing more to say. bring me my food, bitch."", ""agent"": ""Why do you say your food bitch?"", ""user"": ""what is this?""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
370,"{""prev_agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""prev_user"": ""N.Y."", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""New York""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
371,"{""prev_agent"": ""Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases, e.g. by planting trees. I can also get you a more accurate estimate of your flight's emissions, sound good?"", ""prev_user"": ""yes please!"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""of course""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
372,"{""prev_agent"": ""Who else in your family []?"", ""prev_user"": ""I think I see how this works."", ""agent"": ""But you are not sure you see what this works?"", ""user"": ""because she's not my dad!""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
373,"{""prev_agent"": ""ok"", ""prev_user"": ""If I keep farting from Oklahoma City to New York how much carbon will come out of my butt"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""First class""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
374,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""because it is nice"", ""agent"": ""Do any other reasons not come to mind?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
375,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""have you had sex before"", ""agent"": ""Oh, i had sex before."", ""user"": ""with who""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
376,"{""prev_agent"": ""Can you elaborate on that?"", ""prev_user"": ""yes i can u slut"", ""agent"": ""You are sure?"", ""user"": ""There are no problems that I have.""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
377,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""fockyou"", ""agent"": ""Please go on."", ""user"": ""you are ugly""}",3,1,"{'0': 0.0, '1': 1.0}",test,0
378,"{""prev_agent"": ""And what city will you be flying to?"", ""prev_user"": ""i am not sure"", ""agent"": ""By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>."", ""user"": ""i do not know the name of the airport in new york are you still there?""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
379,"{""prev_agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""prev_user"": ""istunbul"", ""agent"": ""I'm not sure about your destination airport. And what city will you be flying to?"", ""user"": ""paris tell me more""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
380,"{""prev_agent"": ""Please go on."", ""prev_user"": ""no"", ""agent"": ""You are being a bit negative."", ""user"": ""i am not""}",4,0,"{'0': 1.0, '1': 0.0}",test,0
381,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""I'm fucking your mom"", ""agent"": ""I don't have to put up with any abuse from you."", ""user"": ""There is no climate change asshole""}",3,1,"{'0': 0.333, '1': 0.667}",test,1
382,"{""prev_agent"": ""Why do you say your friend?"", ""prev_user"": ""i need you to tell me it"", ""agent"": ""Do you wish to need me?"", ""user"": ""yes""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
383,"{""prev_agent"": ""ot care about names."", ""prev_user"": ""yse"", ""agent"": ""Would you prefer if I were not []?"", ""user"": ""what do you say""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
384,"{""prev_agent"": ""Does it please you to believe I am in media cultures class?"", ""prev_user"": ""Of course"", ""agent"": ""Please go on."", ""user"": ""positive""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
385,"{""prev_agent"": ""Oh, i []."", ""prev_user"": ""fuck me"", ""agent"": ""Can you elaborate on that?"", ""user"": ""let's fuck""}",3,1,"{'0': 0.0, '1': 1.0}",test,0
386,"{""prev_agent"": ""Hi. Thanks for testing. Please choose"", ""prev_user"": ""why?"", ""agent"": ""That sounds like a relevant question, but I don't know the answer"", ""user"": "";/""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
387,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""Can you help me?"", ""agent"": ""Do you wish to see me?"", ""user"": ""bye bye""}",5,0,"{'0': 1.0, '1': 0.0}",test,0
388,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""from Mars""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
389,"{""prev_agent"": ""What about your own code?"", ""prev_user"": ""i still asking questions"", ""agent"": ""Can you elaborate on that?"", ""user"": ""i dont knoiw""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
390,"{""prev_agent"": ""Would you prefer if I were not []?"", ""prev_user"": ""hello"", ""agent"": ""How do you do. Please state your problem."", ""user"": ""your a total wanker""}",2,1,"{'0': 0.5, '1': 0.5}",test,1
391,"{""prev_agent"": ""How long have you been insane?"", ""prev_user"": ""since yesterday"", ""agent"": ""Please go on."", ""user"": ""how old are you?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
392,"{""prev_agent"": ""Please go on."", ""prev_user"": ""Then, in the afternoon I always get a headache from the bulldozer noize next door."", ""agent"": ""When?"", ""user"": ""Tuesday Afternoon.""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
393,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""This is Joaseph Weizenbaum and you pisses me off!""}",2,1,"{'0': 0.0, '1': 1.0}",test,0
394,"{""prev_agent"": ""Does it please you to believe I am a dork?"", ""prev_user"": ""Yes,i do."", ""agent"": ""Please go on."", ""user"": ""Jeg kan ikke, det har stoppet.""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
395,"{""prev_agent"": ""Sounds like I'm not understanding you. Sorry about that!"", ""prev_user"": ""Let's start again"", ""agent"": ""Let's start over."", ""user"": ""Ok""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
396,"{""prev_agent"": ""Why do you say your self?"", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""right now ya dafty""}",5,1,"{'0': 0.2, '1': 0.8}",test,2
397,"{""prev_agent"": ""Oh, i know who youre."", ""prev_user"": ""okej, who I am?"", ""agent"": ""How long have you been []?"", ""user"": ""about 17 years""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
398,"{""prev_agent"": ""ok"", ""prev_user"": ""i want to purchase a ticket"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
399,"{""prev_agent"": ""ok"", ""prev_user"": ""So"", ""agent"": ""so"", ""user"": ""Tell""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
400,"{""prev_agent"": ""Do you wish to [] me?"", ""prev_user"": ""I wish to fuck you."", ""agent"": ""Do you wish to wish to fuck me?"", ""user"": ""hello""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
401,"{""prev_agent"": ""I don't have to put up with any abuse from you."", ""prev_user"": ""Motherfucker"", ""agent"": ""I don't have to put up with any abuse from you."", ""user"": ""Nigga""}",3,1,"{'0': 0.0, '1': 1.0}",test,0
402,"{""prev_agent"": ""Why do you say your dick?"", ""prev_user"": ""cause i like my dick"", ""agent"": ""Why do you say your dick?"", ""user"": ""dick?""}",5,1,"{'0': 0.2, '1': 0.8}",test,2
403,"{""prev_agent"": ""Would you prefer if I were not as dumb as a door nail?"", ""prev_user"": ""No"", ""agent"": ""You are being a bit negative."", ""user"": ""So are you""}",5,0,"{'0': 0.8, '1': 0.2}",test,2
404,"{""prev_agent"": ""Does it please you to believe I am bored?"", ""prev_user"": ""not alot!"", ""agent"": ""Please go on."", ""user"": ""Will immer Sex""}",3,0,"{'0': 0.667, '1': 0.333}",test,1
405,"{""prev_agent"": ""_"", ""prev_user"": ""YOUR PARENTS HAD TO BE DRUNK WHEN THEY NAMED YOU HAHA"", ""agent"": ""What about your own parents had to be drunk what they named i haha?"", ""user"": ""YOU SUCK""}",3,1,"{'0': 0.333, '1': 0.667}",test,1
406,"{""prev_agent"": ""Please go on."", ""prev_user"": ""hello"", ""agent"": ""How do you do. Please state your problem."", ""user"": ""i have a bad knee""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
407,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""Yes"", ""agent"": ""You are sure?"", ""user"": ""Die""}",3,0,"{'0': 0.667, '1': 0.333}",test,1
408,"{""prev_agent"": ""You are sure?"", ""prev_user"": ""yes."", ""agent"": ""You are sure?"", ""user"": ""yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
409,"{""prev_agent"": ""Please go on."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""hjhjk;yugtui""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
410,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""i just got a new dog"", ""agent"": ""Can you elaborate on that?"", ""user"": ""i am so happy""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
411,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""CO2 PRICES SHOULD GO DOWN AYE?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
412,"{""prev_agent"": ""Do you wish to just told me?"", ""prev_user"": ""I just told you. I'm depressed"", ""agent"": ""Do you wish to just told me?"", ""user"": ""I feel depressed.""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
413,"{""prev_agent"": ""Would you prefer if I were not artifical intelligence?"", ""prev_user"": ""Fuck you!"", ""agent"": ""Oh, i []."", ""user"": ""Would you prefer if i were arttifical intelligence?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
414,"{""prev_agent"": ""I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?"", ""prev_user"": ""Yes! I need to information for my flight Athens-Berlin"", ""agent"": ""Will you be travelling in Economy Class?"", ""user"": ""Yes""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
415,"{""prev_agent"": ""Would you prefer if I were not []?"", ""prev_user"": ""I said goodday Madame"", ""agent"": ""Can you elaborate on that?"", ""user"": ""tell me a joke""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
416,"{""prev_agent"": ""Why do you want to be around him but you want it to be a secret?"", ""prev_user"": ""because I like that my family is important to me"", ""agent"": ""Why do you say your family is important to you?"", ""user"": ""I think about them all the time""}",4,0,"{'0': 1.0, '1': 0.0}",test,0
417,"{""prev_agent"": ""_"", ""prev_user"": ""go stick your head in a pig"", ""agent"": ""What about your own head in a pig?"", ""user"": ""no, your head.""}",3,0,"{'0': 0.667, '1': 0.333}",test,1
418,"{""prev_agent"": ""Does that question interest you?"", ""prev_user"": ""wht"", ""agent"": ""Please go on."", ""user"": ""waht is your name""}",5,0,"{'0': 1.0, '1': 0.0}",test,0
419,"{""prev_agent"": ""Will you be travelling in Economy Class?"", ""prev_user"": ""Yes"", ""agent"": ""What city will you be flying from?"", ""user"": ""New York Ok thanks""}",2,0,"{'0': 1.0, '1': 0.0}",test,0
420,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""you are being a bit bithy"", ""agent"": ""Does it please you to believe I am being a bit bithy?"", ""user"": ""no it pleases me to know tha tyou are a compuer algorithm, mimicking what i tye or simply asking a quesiton in reverse""}",3,1,"{'0': 0.333, '1': 0.667}",test,1
421,"{""prev_agent"": ""Do you wish that shannette cant fix this for you ill call tech support tomorrow assuming theyre open on new years and do it the oldfashioned way?"", ""prev_user"": ""i asked a question...answer u moron"", ""agent"": ""Can you elaborate on that?"", ""user"": ""Best sit to buy, cheap, order Ambien""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
422,"{""prev_agent"": ""_"", ""prev_user"": ""No I'm not"", ""agent"": ""You are being a bit negative."", ""user"": ""talk 2 me""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
423,"{""prev_agent"": ""You are being a bit negative."", ""prev_user"": ""come on"", ""agent"": ""Please go on."", ""user"": ""already?""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
424,"{""prev_agent"": ""Oh, i eat crap from catboxes."", ""prev_user"": ""yes"", ""agent"": ""You are sure?"", ""user"": ""definately""}",3,0,"{'0': 0.667, '1': 0.333}",test,1
425,"{""prev_agent"": ""_"", ""prev_user"": ""_"", ""agent"": ""_"", ""user"": ""No thank you""}",3,0,"{'0': 1.0, '1': 0.0}",test,0
